Player,season,Pos,Age,G,MP,PER,TS%,USG%,BPM,VORP,WS,OWS,DWS,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,PER_next
Dāvis Bertāns,2023,PF,30.0,45.0,492.0,11.9,0.618,16.2,-1.2,0.1,0.9,0.6,0.3,4.6,1.2,0.5,0.2,0.2,0.2,0.431,0.39,0.867,11.6
Džanan Musa,2019,SF,20.0,40.0,487.0,9.4,0.484,20.1,-4.4,-0.3,0.2,-0.3,0.5,2.1,0.6,0.2,0.2,0.0,0.4,0.409,0.1,0.0,9.4
E'Twaun Moore,2015,SG,25.0,56.0,504.0,10.3,0.504,14.4,-1.5,0.1,0.8,0.3,0.5,2.7,0.8,0.6,0.4,0.1,0.3,0.446,0.342,0.6,11.4
E'Twaun Moore,2016,SG,26.0,59.0,1263.0,11.4,0.548,15.9,-1.9,0.0,1.8,0.9,1.0,7.5,2.3,1.7,0.6,0.3,0.9,0.481,0.452,0.629,12.1
E'Twaun Moore,2017,SG,27.0,73.0,1820.0,12.1,0.537,17.4,-1.6,0.2,2.7,1.2,1.5,9.6,2.1,2.2,0.7,0.4,0.8,0.457,0.37,0.77,12.1
E'Twaun Moore,2018,SG,28.0,82.0,2586.0,12.1,0.593,16.1,-1.6,0.3,4.4,2.7,1.6,12.5,2.9,2.3,1.0,0.1,1.2,0.508,0.425,0.706,11.3
E'Twaun Moore,2019,SG,30.0,56.0,1020.0,11.3,0.51,19.9,-2.7,-0.2,0.9,0.3,0.7,11.9,2.4,1.9,0.8,0.2,1.1,0.481,0.432,0.763,11.3
E'Twaun Moore,2020,SG,30.0,56.0,1020.0,11.3,0.51,19.9,-2.7,-0.2,0.9,0.3,0.7,8.3,2.3,1.4,0.6,0.2,0.7,0.426,0.377,0.689,10.4
Ed Davis,2015,PF,25.0,79.0,1840.0,20.0,0.594,14.8,1.5,1.6,6.3,4.6,1.6,8.3,7.6,1.2,0.6,1.2,0.7,0.601,,0.487,18.7
Ed Davis,2016,PF,26.0,81.0,1684.0,18.7,0.616,12.7,1.9,1.6,6.7,4.4,2.3,6.5,7.4,1.1,0.7,0.9,0.8,0.611,,0.559,11.5
Ed Davis,2017,PF,27.0,46.0,789.0,11.5,0.563,12.0,-4.1,-0.4,1.7,1.0,0.7,4.3,5.3,0.6,0.3,0.5,0.8,0.528,,0.617,15.5
Ed Davis,2018,C,28.0,78.0,1471.0,15.5,0.607,12.1,-0.6,0.5,5.0,2.5,2.5,5.3,7.4,0.5,0.4,0.7,0.8,0.582,0.0,0.667,9.5
Ed Davis,2019,C,30.0,28.0,303.0,9.5,0.489,9.4,-3.2,-0.1,0.6,0.2,0.5,5.8,8.6,0.8,0.4,0.4,0.8,0.616,0.0,0.617,9.5
Ed Davis,2020,C,30.0,28.0,303.0,9.5,0.489,9.4,-3.2,-0.1,0.6,0.2,0.5,1.8,3.8,0.4,0.4,0.3,0.5,0.478,,0.5,13.1
Ed Davis,2021,C,31.0,23.0,299.0,13.1,0.487,7.9,-2.2,0.0,0.8,0.5,0.4,2.1,5.0,0.9,0.6,0.6,0.3,0.432,,0.833,9.3
Edmond Sumner,2019,SG,24.0,31.0,447.0,10.1,0.491,17.3,-2.9,-0.1,0.4,-0.1,0.5,2.9,1.0,0.4,0.5,0.2,0.4,0.344,0.259,0.625,10.1
Edmond Sumner,2020,SG,24.0,31.0,447.0,10.1,0.491,17.3,-2.9,-0.1,0.4,-0.1,0.5,4.9,1.5,1.8,0.5,0.3,0.7,0.43,0.264,0.552,12.7
Edmond Sumner,2021,SG,25.0,53.0,861.0,12.7,0.626,18.3,-2.8,-0.2,1.4,0.7,0.7,7.5,1.8,0.9,0.6,0.2,1.0,0.525,0.398,0.819,14.0
Ekpe Udoh,2015,PF,27.0,33.0,128.0,11.6,0.519,12.3,-1.2,0.0,0.3,0.0,0.2,0.9,0.8,0.2,0.2,0.2,0.2,0.458,,0.778,15.2
Elfrid Payton,2015,PG,20.0,82.0,2489.0,13.8,0.456,18.3,-1.2,0.5,2.3,0.0,2.3,8.9,4.3,6.5,1.7,0.2,2.5,0.425,0.262,0.551,13.9
Elfrid Payton,2016,PG,21.0,73.0,2145.0,13.9,0.478,20.4,-1.2,0.4,2.2,0.5,1.7,10.7,3.6,6.4,1.2,0.3,2.4,0.436,0.326,0.589,17.2
Elfrid Payton,2017,PG,22.0,82.0,2412.0,17.2,0.52,21.6,0.8,1.7,4.4,2.4,2.0,12.8,4.7,6.5,1.1,0.5,2.2,0.471,0.274,0.692,16.5
Elfrid Payton,2018,PG,23.0,63.0,1808.0,16.5,0.538,21.9,-0.2,0.8,2.8,1.4,1.4,12.7,4.3,6.2,1.3,0.3,2.7,0.493,0.326,0.649,16.0
Elfrid Payton,2019,PG,25.0,45.0,1246.0,16.0,0.47,19.5,0.0,0.6,1.7,0.5,1.2,10.6,5.2,7.6,1.0,0.4,2.7,0.434,0.314,0.743,16.0
Elfrid Payton,2020,PG,25.0,45.0,1246.0,16.0,0.47,19.5,0.0,0.6,1.7,0.5,1.2,10.0,4.7,7.2,1.6,0.4,2.1,0.439,0.203,0.57,11.7
Elfrid Payton,2021,PG,26.0,63.0,1484.0,11.7,0.478,23.2,-3.0,-0.4,1.0,-0.9,1.9,10.1,3.4,3.2,0.7,0.1,1.6,0.432,0.286,0.682,7.9
Elfrid Payton,2022,PG,27.0,50.0,549.0,7.9,0.397,18.5,-3.5,-0.2,-0.2,-1.0,0.8,3.0,1.8,2.0,0.5,0.1,0.9,0.383,0.222,0.375,8.5
Elie Okobo,2019,PG,22.0,55.0,719.0,10.6,0.516,14.8,-1.9,0.0,1.0,0.5,0.5,5.7,1.8,2.4,0.6,0.1,1.3,0.393,0.295,0.787,10.6
Elijah Millsap,2015,SG,27.0,47.0,924.0,7.9,0.45,17.0,-3.1,-0.3,0.4,-1.0,1.4,5.3,3.2,1.2,1.2,0.3,1.4,0.34,0.311,0.674,6.5
Emmanuel Mudiay,2016,PG,19.0,68.0,2068.0,9.9,0.437,25.7,-4.2,-1.2,-2.1,-3.3,1.2,12.8,3.4,5.5,1.0,0.5,3.2,0.364,0.319,0.67,10.9
Emmanuel Mudiay,2017,PG,20.0,55.0,1406.0,10.9,0.483,22.6,-3.2,-0.4,0.2,-0.4,0.5,11.0,3.2,3.9,0.7,0.2,2.2,0.377,0.315,0.784,11.5
Emmanuel Mudiay,2018,PG,21.0,64.0,1245.0,11.5,0.474,24.4,-3.9,-0.6,0.0,-0.8,0.7,8.6,2.4,3.2,0.6,0.2,1.8,0.388,0.318,0.76,13.0
Emmanuel Mudiay,2019,PG,23.0,54.0,850.0,13.0,0.543,22.6,-1.9,0.0,1.0,0.1,0.9,14.8,3.3,3.9,0.7,0.3,2.4,0.446,0.329,0.774,13.0
Enes Freedom,2015,C,22.0,75.0,2135.0,20.3,0.564,24.7,-0.9,0.6,6.4,4.3,2.1,15.5,8.9,0.7,0.5,0.4,1.9,0.519,0.356,0.782,24.0
Enes Freedom,2016,C,23.0,82.0,1721.0,24.0,0.626,23.4,1.2,1.4,8.1,6.0,2.1,12.7,8.1,0.4,0.3,0.4,1.4,0.576,0.476,0.797,23.7
Enes Freedom,2017,C,24.0,72.0,1533.0,23.7,0.599,27.3,1.7,1.4,5.8,4.0,1.8,14.3,6.7,0.9,0.4,0.5,1.7,0.545,0.132,0.786,24.0
Enes Freedom,2018,C,25.0,71.0,1830.0,24.0,0.63,21.8,2.2,1.9,7.5,5.5,2.1,14.1,11.0,1.5,0.5,0.5,1.7,0.592,0.0,0.848,22.4
Enes Freedom,2019,C,27.0,58.0,983.0,22.4,0.599,19.4,1.5,0.9,4.4,2.6,1.8,13.7,9.8,1.7,0.5,0.4,1.8,0.549,0.294,0.787,22.4
Enes Freedom,2020,C,27.0,58.0,983.0,22.4,0.599,19.4,1.5,0.9,4.4,2.6,1.8,8.1,7.4,1.0,0.4,0.7,1.0,0.572,0.143,0.707,22.4
Enes Freedom,2021,C,28.0,72.0,1758.0,22.4,0.636,17.4,0.6,1.2,7.5,5.7,1.7,11.2,11.0,1.2,0.5,0.7,1.1,0.604,0.25,0.774,15.0
Eric Bledsoe,2015,PG,25.0,81.0,2800.0,18.4,0.555,23.7,2.1,2.9,7.0,4.1,2.9,17.0,5.2,6.1,1.6,0.6,3.4,0.447,0.324,0.8,20.0
Eric Bledsoe,2016,PG,26.0,31.0,1059.0,20.0,0.557,27.2,3.3,1.4,2.5,1.6,1.0,20.4,4.0,6.1,2.0,0.6,3.5,0.453,0.372,0.802,20.5
Eric Bledsoe,2017,PG,27.0,66.0,2176.0,20.5,0.563,28.1,3.6,3.1,5.3,4.0,1.4,21.1,4.8,6.3,1.4,0.5,3.4,0.434,0.335,0.847,19.7
Eric Bledsoe,2018,PG,28.0,74.0,2322.0,19.7,0.582,26.1,2.5,2.6,5.6,3.1,2.5,17.7,3.8,5.0,2.0,0.6,2.9,0.473,0.347,0.795,17.6
Eric Bledsoe,2019,PG,30.0,61.0,1646.0,17.6,0.571,23.7,1.8,1.6,5.4,2.4,3.0,15.9,4.6,5.5,1.5,0.4,2.1,0.484,0.329,0.75,17.6
Eric Bledsoe,2020,PG,30.0,61.0,1646.0,17.6,0.571,23.7,1.8,1.6,5.4,2.4,3.0,14.9,4.6,5.4,0.9,0.4,2.4,0.475,0.344,0.79,11.5
Eric Bledsoe,2021,SG,31.0,71.0,2111.0,11.5,0.533,18.5,-2.0,0.0,2.3,1.1,1.3,12.2,3.4,3.8,0.8,0.3,1.6,0.421,0.341,0.687,12.5
Eric Gordon,2015,SG,26.0,61.0,2018.0,12.7,0.544,19.8,-1.0,0.5,2.9,2.2,0.7,13.4,2.6,3.8,0.8,0.2,2.0,0.411,0.448,0.805,13.5
Eric Gordon,2016,SG,27.0,45.0,1481.0,13.5,0.565,20.3,-0.1,0.7,2.1,1.7,0.4,15.2,2.2,2.7,1.0,0.3,1.6,0.418,0.384,0.888,13.2
Eric Gordon,2017,SG,28.0,75.0,2323.0,13.2,0.557,22.1,-0.1,1.1,3.8,2.5,1.4,16.2,2.7,2.5,0.6,0.5,1.6,0.406,0.372,0.84,15.2
Eric Gordon,2018,SG,29.0,69.0,2154.0,15.2,0.578,24.7,0.4,1.3,4.7,2.9,1.8,18.0,2.5,2.2,0.6,0.4,1.9,0.428,0.359,0.809,10.3
Eric Gordon,2019,SF,31.0,36.0,1016.0,10.3,0.51,22.5,-3.9,-0.5,0.5,-0.1,0.6,16.2,2.2,1.9,0.6,0.4,1.3,0.409,0.36,0.783,10.3
Eric Gordon,2020,SF,31.0,36.0,1016.0,10.3,0.51,22.5,-3.9,-0.5,0.5,-0.1,0.6,14.4,2.0,1.5,0.6,0.4,1.2,0.369,0.317,0.766,14.4
Eric Gordon,2021,SG,32.0,27.0,789.0,14.4,0.577,25.2,-1.0,0.2,0.8,0.6,0.2,17.8,2.1,2.6,0.5,0.5,1.9,0.433,0.329,0.825,12.1
Eric Gordon,2022,SG,33.0,57.0,1670.0,12.1,0.614,18.6,-2.3,-0.1,1.4,1.5,-0.1,13.4,2.0,2.7,0.5,0.3,1.9,0.475,0.412,0.778,11.8
Eric Gordon,2023,SG,34.0,69.0,1965.0,11.8,0.587,17.8,-1.9,0.1,2.3,1.8,0.5,12.4,1.9,2.7,0.6,0.4,1.5,0.446,0.371,0.821,10.8
Eric Gordon,2024,SG,35.0,68.0,1893.0,10.8,0.58,16.5,-1.7,0.1,2.5,1.0,1.5,11.0,1.8,2.0,1.0,0.4,1.1,0.443,0.378,0.797,10.8
Eric Paschall,2020,PF,23.0,60.0,1654.0,14.5,0.571,21.4,-2.7,-0.3,2.1,1.6,0.5,14.0,4.6,2.1,0.5,0.2,1.6,0.497,0.287,0.774,13.4
Eric Paschall,2021,PF,24.0,40.0,695.0,13.4,0.561,23.5,-2.7,-0.1,0.9,0.2,0.7,9.5,3.2,1.3,0.3,0.2,1.1,0.497,0.333,0.713,13.9
Ersan İlyasova,2015,PF,27.0,58.0,1319.0,16.8,0.554,22.1,1.1,1.0,4.0,2.3,1.7,11.5,4.8,1.0,0.6,0.3,0.8,0.472,0.389,0.645,14.2
Ersan İlyasova,2016,PF,28.0,74.0,1881.0,14.2,0.526,18.6,-0.2,0.9,4.4,2.4,2.0,10.4,5.4,0.9,0.7,0.4,1.0,0.424,0.371,0.721,14.6
Ersan İlyasova,2017,PF,29.0,82.0,2142.0,14.6,0.546,22.2,0.1,1.1,4.1,1.8,2.3,13.1,5.9,1.7,0.7,0.3,1.4,0.431,0.353,0.778,14.9
Ersan İlyasova,2018,PF,30.0,69.0,1729.0,14.9,0.558,18.7,-0.6,0.6,4.0,2.2,1.9,10.9,5.9,1.3,0.9,0.4,1.0,0.452,0.36,0.778,14.9
Ersan İlyasova,2019,PF,32.0,63.0,986.0,14.9,0.589,16.1,0.4,0.6,3.6,1.6,2.0,6.8,4.5,0.8,0.5,0.3,0.7,0.438,0.363,0.824,14.9
Eugene Omoruyi,2023,SF,25.0,40.0,645.0,10.9,0.533,19.3,-4.4,-0.4,0.6,0.1,0.5,7.0,2.8,0.7,0.7,0.1,0.9,0.443,0.281,0.68,16.0
Evan Fournier,2015,SG,22.0,58.0,1661.0,12.4,0.546,19.7,-1.8,0.1,2.1,1.5,0.6,12.0,2.6,2.1,0.7,0.0,1.4,0.44,0.378,0.728,14.6
Evan Fournier,2016,SF,23.0,79.0,2566.0,14.6,0.587,20.1,-0.3,1.1,5.7,4.0,1.7,15.4,2.8,2.7,1.2,0.0,1.7,0.462,0.4,0.836,13.9
Evan Fournier,2017,SG,24.0,68.0,2234.0,13.9,0.555,23.5,-1.3,0.4,2.8,1.7,1.1,17.2,3.1,3.0,1.0,0.1,2.1,0.439,0.356,0.805,15.5
Evan Fournier,2018,SF,25.0,57.0,1837.0,15.5,0.577,23.3,-0.6,0.7,3.3,2.4,0.9,17.8,3.2,2.9,0.8,0.3,1.7,0.459,0.379,0.867,16.4
Evan Fournier,2019,SF,27.0,66.0,2076.0,16.4,0.595,23.9,1.0,1.6,4.6,2.9,1.7,15.1,3.2,3.6,0.9,0.1,1.9,0.438,0.34,0.806,16.4
Evan Fournier,2020,SF,27.0,66.0,2076.0,16.4,0.595,23.9,1.0,1.6,4.6,2.9,1.7,18.5,2.6,3.2,1.1,0.2,1.9,0.467,0.399,0.818,16.7
Evan Fournier,2021,SF,28.0,42.0,1259.0,16.7,0.598,23.1,1.1,1.0,2.8,1.8,1.0,17.1,3.0,3.4,1.1,0.5,1.7,0.457,0.413,0.788,12.3
Evan Fournier,2022,SG,29.0,80.0,2358.0,12.3,0.554,20.8,-0.7,0.7,3.7,1.5,2.2,14.1,2.6,2.1,1.0,0.3,1.3,0.417,0.389,0.708,6.9
Evan Fournier,2023,SG,30.0,27.0,459.0,6.9,0.471,18.4,-4.0,-0.2,0.1,-0.3,0.4,6.1,1.8,1.3,0.6,0.1,0.8,0.337,0.307,0.857,8.5
Evan Mobley,2022,PF,20.0,69.0,2331.0,16.1,0.549,20.4,0.6,1.5,5.2,1.5,3.7,15.0,8.3,2.5,0.8,1.7,1.9,0.508,0.25,0.663,17.9
Evan Mobley,2023,PF,21.0,79.0,2715.0,17.9,0.591,20.2,1.7,2.5,8.5,3.7,4.8,16.2,9.0,2.8,0.8,1.5,1.8,0.554,0.216,0.674,20.1
Evan Mobley,2024,PF,22.0,50.0,1532.0,20.1,0.626,20.6,2.9,1.9,5.5,2.8,2.7,15.7,9.4,3.2,0.9,1.4,1.8,0.58,0.373,0.719,22.3
Evan Turner,2015,SG,26.0,82.0,2260.0,12.8,0.482,19.5,-1.0,0.6,2.5,-0.3,2.8,9.5,5.1,5.5,1.0,0.2,2.4,0.429,0.277,0.752,13.6
Evan Turner,2016,SG,27.0,81.0,2271.0,13.6,0.513,18.8,0.0,1.1,4.0,1.0,3.0,10.5,4.9,4.4,1.0,0.3,2.1,0.456,0.241,0.827,11.4
Evan Turner,2017,SF,28.0,65.0,1658.0,11.4,0.491,18.5,-2.5,-0.2,1.2,0.0,1.2,9.0,3.8,3.2,0.8,0.4,1.5,0.426,0.263,0.825,9.8
Facundo Campazzo,2021,PG,29.0,65.0,1425.0,11.6,0.558,13.1,-0.6,0.5,3.1,1.6,1.5,6.1,2.1,3.6,1.2,0.2,1.1,0.381,0.352,0.879,11.1
Festus Ezeli,2015,C,25.0,46.0,504.0,16.2,0.58,17.7,-1.8,0.0,1.7,0.8,0.9,4.4,3.4,0.2,0.2,0.9,0.7,0.547,,0.628,17.7
Frank Jackson,2019,PG,21.0,59.0,797.0,9.1,0.51,21.2,-5.5,-0.7,0.2,-0.2,0.3,8.1,2.2,1.1,0.4,0.0,0.8,0.434,0.314,0.74,9.1
Frank Jackson,2020,PG,21.0,59.0,797.0,9.1,0.51,21.2,-5.5,-0.7,0.2,-0.2,0.3,6.3,1.4,1.0,0.3,0.1,0.8,0.405,0.326,0.747,13.2
Frank Jackson,2021,PG,22.0,40.0,738.0,13.2,0.598,21.3,-1.7,0.1,1.2,0.7,0.4,9.8,2.2,0.9,0.4,0.0,0.9,0.457,0.407,0.813,10.6
Frank Kaminsky,2016,C,22.0,81.0,1708.0,12.5,0.513,17.1,-0.8,0.5,3.3,1.2,2.1,7.5,4.1,1.2,0.5,0.5,0.7,0.41,0.337,0.73,13.0
Frank Kaminsky,2017,C,23.0,75.0,1954.0,13.0,0.502,21.8,-1.2,0.4,2.3,0.4,1.9,11.7,4.5,2.2,0.6,0.5,1.0,0.399,0.328,0.756,14.4
Frank Kaminsky,2018,PF,24.0,79.0,1835.0,14.4,0.545,20.5,-0.2,0.8,3.6,2.3,1.3,11.1,3.6,1.6,0.5,0.2,0.8,0.429,0.38,0.799,14.2
Frank Kaminsky,2019,C,26.0,39.0,777.0,14.2,0.545,21.0,-0.5,0.3,1.4,0.7,0.7,8.6,3.5,1.3,0.3,0.3,0.9,0.463,0.36,0.738,14.2
Frank Kaminsky,2020,C,26.0,39.0,777.0,14.2,0.545,21.0,-0.5,0.3,1.4,0.7,0.7,9.7,4.5,1.9,0.4,0.3,0.9,0.45,0.331,0.678,15.8
Frank Kaminsky,2021,C,27.0,47.0,715.0,15.8,0.547,19.0,1.3,0.6,2.0,1.1,0.9,6.6,4.0,1.7,0.3,0.4,0.5,0.471,0.365,0.617,15.3
Frank Ntilikina,2018,PG,19.0,78.0,1706.0,7.0,0.437,16.9,-5.0,-1.3,-0.9,-2.0,1.0,5.9,2.3,3.2,0.8,0.2,1.7,0.364,0.318,0.721,9.8
Frank Ntilikina,2019,PG,21.0,57.0,1187.0,9.8,0.497,15.4,-3.2,-0.4,0.9,0.1,0.8,5.7,2.0,2.8,0.7,0.3,1.3,0.337,0.287,0.767,9.8
Frank Ntilikina,2020,PG,21.0,57.0,1187.0,9.8,0.497,15.4,-3.2,-0.4,0.9,0.1,0.8,6.3,2.1,3.0,0.9,0.3,1.2,0.393,0.321,0.864,7.7
Frank Ntilikina,2021,PG,22.0,33.0,322.0,7.7,0.512,13.6,-1.7,0.0,0.5,0.0,0.5,2.7,0.9,0.6,0.5,0.1,0.3,0.367,0.479,0.444,10.4
Frank Ntilikina,2022,SG,23.0,58.0,685.0,10.4,0.513,17.4,-1.9,0.0,0.9,0.1,0.9,4.1,1.4,1.2,0.5,0.1,0.5,0.399,0.342,0.96,5.2
Franz Wagner,2022,SF,20.0,79.0,2429.0,14.7,0.559,21.2,-0.7,0.8,4.0,2.1,1.9,15.2,4.5,2.9,0.9,0.4,1.5,0.468,0.354,0.863,15.9
Franz Wagner,2023,SF,21.0,80.0,2609.0,15.9,0.589,23.5,-0.1,1.3,5.4,3.1,2.3,18.6,4.1,3.5,1.0,0.2,2.1,0.485,0.361,0.842,17.6
Franz Wagner,2024,SF,22.0,72.0,2337.0,17.6,0.575,25.7,1.2,1.9,6.4,3.1,3.2,19.7,5.3,3.7,1.1,0.4,1.9,0.482,0.281,0.85,20.1
Fred VanVleet,2017,PG,22.0,37.0,294.0,10.5,0.443,20.6,-2.1,0.0,0.2,-0.1,0.4,2.9,1.1,0.9,0.4,0.1,0.4,0.351,0.379,0.818,15.9
Fred VanVleet,2018,PG,23.0,76.0,1520.0,15.9,0.556,19.1,2.4,1.7,4.7,2.7,2.0,8.6,2.4,3.2,0.9,0.3,1.0,0.426,0.414,0.832,16.3
Fred VanVleet,2019,SG,25.0,54.0,1928.0,16.3,0.553,21.7,2.7,2.3,5.8,2.8,3.1,11.0,2.6,4.8,0.9,0.3,1.3,0.41,0.378,0.843,16.3
Fred VanVleet,2020,SG,25.0,54.0,1928.0,16.3,0.553,21.7,2.7,2.3,5.8,2.8,3.1,17.6,3.8,6.6,1.9,0.3,2.2,0.413,0.39,0.848,16.8
Fred VanVleet,2021,SG,26.0,52.0,1899.0,16.8,0.534,23.9,2.5,2.2,4.3,2.4,1.8,19.6,4.2,6.3,1.7,0.7,1.8,0.389,0.366,0.885,17.3
Fred VanVleet,2022,PG,27.0,65.0,2462.0,17.3,0.552,23.7,3.6,3.5,6.7,3.9,2.8,20.3,4.4,6.7,1.7,0.5,2.6,0.403,0.377,0.874,17.0
Fred VanVleet,2023,PG,28.0,69.0,2535.0,17.0,0.54,23.2,2.5,2.9,6.5,3.7,2.8,19.3,4.1,7.2,1.8,0.6,2.0,0.393,0.342,0.898,16.7
Fred VanVleet,2024,PG,29.0,73.0,2684.0,16.7,0.568,19.7,3.4,3.6,8.4,5.3,3.1,17.4,3.8,8.1,1.4,0.8,1.7,0.416,0.387,0.86,12.8
Furkan Korkmaz,2019,SG,22.0,72.0,1559.0,12.0,0.579,18.4,-1.3,0.3,2.8,1.4,1.4,5.8,2.2,1.1,0.6,0.0,0.5,0.4,0.326,0.818,12.0
Furkan Korkmaz,2020,SG,22.0,72.0,1559.0,12.0,0.579,18.4,-1.3,0.3,2.8,1.4,1.4,9.8,2.3,1.1,0.6,0.2,0.8,0.43,0.402,0.755,12.8
Furkan Korkmaz,2021,SG,23.0,55.0,1062.0,12.8,0.544,20.5,-0.1,0.5,2.0,0.6,1.5,9.1,2.1,1.5,0.9,0.2,0.8,0.401,0.375,0.732,10.2
Furkan Korkmaz,2022,SG,24.0,67.0,1414.0,10.2,0.502,17.6,-3.1,-0.4,1.2,0.1,1.1,7.6,2.6,1.9,0.5,0.1,0.7,0.387,0.289,0.81,9.3
Furkan Korkmaz,2023,SG,25.0,37.0,353.0,9.3,0.552,19.1,-4.4,-0.2,0.1,-0.2,0.3,3.8,1.1,0.6,0.3,0.1,0.6,0.432,0.391,0.722,9.2
GG Jackson II,2024,PF,19.0,48.0,1233.0,13.7,0.554,24.2,-2.0,0.0,1.2,0.2,1.1,14.6,4.1,1.2,0.6,0.5,1.4,0.428,0.357,0.752,9.3
Gabe Vincent,2021,PG,24.0,50.0,655.0,7.6,0.498,19.1,-5.4,-0.6,0.2,-0.4,0.5,4.8,1.1,1.3,0.4,0.0,0.7,0.378,0.309,0.87,10.6
Gabe Vincent,2022,PG,25.0,68.0,1589.0,10.6,0.551,17.8,-1.4,0.2,2.5,0.7,1.9,8.7,1.9,3.1,0.9,0.2,1.4,0.417,0.368,0.815,9.0
Gabe Vincent,2023,PG,26.0,68.0,1759.0,9.0,0.533,17.5,-3.4,-0.6,1.4,-0.3,1.7,9.4,2.1,2.5,0.9,0.1,1.4,0.402,0.334,0.872,7.4
Garrett Temple,2015,SG,28.0,52.0,735.0,10.9,0.534,13.9,0.6,0.5,1.5,0.4,1.1,3.9,1.7,1.1,0.8,0.2,0.7,0.4,0.375,0.729,9.3
Garrett Temple,2016,SF,29.0,80.0,1951.0,9.3,0.52,14.0,-2.1,0.0,2.7,1.0,1.7,7.3,2.7,1.8,0.9,0.2,0.8,0.398,0.345,0.728,11.2
Garrett Temple,2017,SG,30.0,65.0,1728.0,11.2,0.545,14.2,-0.8,0.5,2.2,0.9,1.3,7.8,2.8,2.6,1.3,0.4,1.2,0.424,0.373,0.784,10.3
Garrett Temple,2018,SG,31.0,65.0,1615.0,10.3,0.536,16.4,-2.5,-0.2,1.2,0.3,0.9,8.4,2.3,1.9,0.9,0.4,1.2,0.418,0.392,0.769,10.5
Garrett Temple,2019,SG,33.0,62.0,1730.0,10.5,0.513,16.6,-1.1,0.4,2.4,0.7,1.7,7.8,2.9,1.4,1.0,0.4,0.9,0.422,0.341,0.748,10.5
Garrett Temple,2020,SG,33.0,62.0,1730.0,10.5,0.513,16.6,-1.1,0.4,2.4,0.7,1.7,10.3,3.5,2.5,0.8,0.5,1.0,0.378,0.329,0.805,8.2
Garrett Temple,2021,SG,34.0,56.0,1528.0,8.2,0.525,13.1,-3.0,-0.4,1.6,0.2,1.4,7.6,2.9,2.2,0.8,0.5,1.0,0.415,0.335,0.8,8.6
Garrett Temple,2022,SG,35.0,59.0,1098.0,8.6,0.494,13.9,-2.5,-0.1,0.8,-0.1,1.0,5.2,2.4,1.3,0.7,0.4,0.7,0.376,0.319,0.683,10.5
Garrett Temple,2023,SG,36.0,25.0,162.0,10.5,0.535,13.4,-1.0,0.0,0.3,0.1,0.2,2.0,0.7,0.5,0.4,0.1,0.2,0.4,0.423,0.75,9.5
Garrett Temple,2024,SG,37.0,27.0,289.0,9.5,0.502,15.0,-4.7,-0.2,0.2,0.0,0.2,3.3,1.7,1.0,0.4,0.1,0.5,0.372,0.3,0.818,8.5
Garrison Mathews,2021,SG,24.0,64.0,1038.0,9.7,0.635,11.5,-1.8,0.1,2.3,1.7,0.6,5.5,1.4,0.4,0.5,0.1,0.2,0.409,0.384,0.884,11.0
Garrison Mathews,2022,SG,25.0,65.0,1712.0,11.0,0.602,14.4,-2.3,-0.1,2.8,2.2,0.5,10.0,2.9,1.0,0.9,0.4,0.6,0.399,0.36,0.794,9.7
Garrison Mathews,2023,SG,26.0,54.0,686.0,9.7,0.573,14.7,-2.4,-0.1,1.0,0.7,0.3,4.8,1.4,0.5,0.4,0.1,0.4,0.363,0.35,0.906,8.9
Garrison Mathews,2024,SG,27.0,66.0,992.0,8.9,0.665,11.1,-3.0,-0.2,1.6,1.4,0.2,4.9,1.4,0.6,0.3,0.1,0.3,0.456,0.44,0.81,11.2
Gary Clark,2019,PF,25.0,42.0,567.0,10.7,0.568,11.0,-1.9,0.0,1.2,0.7,0.5,2.9,2.3,0.4,0.4,0.5,0.1,0.331,0.297,1.0,10.7
Gary Clark,2020,PF,25.0,42.0,567.0,10.7,0.568,11.0,-1.9,0.0,1.2,0.7,0.5,3.7,2.6,0.4,0.1,0.5,0.2,0.406,0.351,0.9,6.0
Gary Clark,2021,SF,26.0,39.0,654.0,6.0,0.436,10.1,-4.9,-0.5,0.1,-0.3,0.4,3.1,2.9,0.8,0.3,0.2,0.4,0.303,0.287,0.8,11.4
Gary Harris,2015,SG,20.0,55.0,719.0,4.9,0.395,16.6,-5.3,-0.6,-0.7,-1.2,0.5,3.4,1.2,0.5,0.7,0.1,0.7,0.304,0.204,0.745,12.7
Gary Harris,2016,SG,21.0,76.0,2439.0,12.7,0.566,16.5,-0.9,0.7,4.0,2.8,1.2,12.3,2.9,1.9,1.3,0.2,1.3,0.469,0.354,0.82,16.5
Gary Harris,2017,SG,22.0,57.0,1782.0,16.5,0.611,18.4,0.7,1.2,4.6,3.9,0.7,14.9,3.1,2.9,1.2,0.1,1.3,0.502,0.42,0.776,16.5
Gary Harris,2018,SG,23.0,67.0,2304.0,16.5,0.597,20.8,0.8,1.7,5.5,3.9,1.5,17.5,2.6,2.9,1.8,0.2,1.8,0.485,0.396,0.827,9.7
Gary Harris,2019,SG,25.0,56.0,1780.0,9.7,0.519,15.1,-2.5,-0.2,1.9,0.5,1.4,12.9,2.8,2.2,1.0,0.3,1.2,0.424,0.339,0.799,9.7
